source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Descriptor:droplet_size_distribution,Paper:mitra,REPORTED_IN:51c0e4cd9cfe5e56,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Descriptor:droplet_size_distribution,Concept:atomization_process,EVIDENCED_BY:10c0333e81082530,EVIDENCED_BY,Droplet size distributions are analyzed to understand the atomization process under different process parameters.,the size... distributions of the droplets... under different values of the concerned process parameters were analyzed,0.8,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,chunk_895bf8c81d74ac37,10,mitra.pdf
Descriptor:droplet_velocity_distribution,Paper:mitra,REPORTED_IN:72dde661e9b059a2,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Descriptor:droplet_velocity_distribution,Concept:atomization_process,EVIDENCED_BY:bfa06c4fa693b382,EVIDENCED_BY,Droplet velocity distributions are analyzed to understand the atomization process under different process parameters.,the size and velocity distributions of the droplets... under different values of the concerned process parameters were analyzed,0.8,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,chunk_895bf8c81d74ac37,10,mitra.pdf
Concept:atomization_process,Paper:mitra,REPORTED_IN:79c7d734f601ec62,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Instrument:two_fluid_nozzle,Paper:mitra,REPORTED_IN:bdac5073048827f7,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Instrument:hiwatch_s_ptv,Paper:mitra,REPORTED_IN:6ab0085188e9d73c,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Instrument:hiwatch_s_ptv,Dataset:droplet_dataset_cases,USES:2246e0281b3a8899,USES,The HiWatchS-PTV system is used to obtain droplet data for selected representative experimental cases.,Using the HiWatchS-PTV system... droplet data for selected representative experimental cases were obtained,0.9,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,chunk_895bf8c81d74ac37,10,mitra.pdf
Dataset:droplet_dataset_cases,Paper:mitra,REPORTED_IN:12131fb98d8756a1,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Dataset:case_f1b1,Paper:mitra,REPORTED_IN:4eb072750daad720,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Dataset:case_f1b2,Paper:mitra,REPORTED_IN:9e439806095ef86c,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Dataset:case_f2b2,Paper:mitra,REPORTED_IN:d2cc613e3783a72c,REPORTED_IN,reported in this paper,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,1.0,mitra.pdf p.10 page_text chunk_895bf8c81d74ac37,,,
Document:mitra_p15_chunk_07eaf63ef31d9e7c,Paper:mitra,REPORTED_IN:2b09479e26024767,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Document:mitra_p15_chunk_07eaf63ef31d9e7c,Method:regression_procedure_sec2_7,MENTIONS:a901001e63199ed8,MENTIONS,The document chunk mentions applying a regression procedure to predict descriptor distributions.,By applying the regression procedure described in Section 2.7,0.9,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_procedure_sec2_7,Paper:mitra,REPORTED_IN:386b91bcf2cc1abf,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Method:regression_procedure_sec2_7,Dataset:f_series,USES:f8ee7fe77a1c3661,USES,The regression procedure is applied to the F series.,By applying the regression procedure described in Section 2.7 to the F series,0.86,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_procedure_sec2_7,Dataset:b_series,USES:c60fd81afe5f8555,USES,The regression procedure is applied to the B series.,and B series,0.8,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_procedure_sec2_7,Limitation:unmeasured_process_parameters,APPLIES_TO:699020aec48fbad1,APPLIES_TO,The regression procedure is used to predict descriptor probability densities for process parameters without prior measurements.,"for process parameters can be predicted, for which no measurements have been conducted yet",0.83,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Dataset:f_series,Paper:mitra,REPORTED_IN:c555c32bfb1831de,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Dataset:f_series,Variable:feed_rate,HAS_DESCRIPTOR:661cfd0c7838af2f,HAS_DESCRIPTOR,The F series is characterized by varying feed rate.,F series (varying feedrate),0.85,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Dataset:b_series,Paper:mitra,REPORTED_IN:b00536ca692c5d5d,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Dataset:b_series,Variable:binder_concentration,HAS_DESCRIPTOR:dd857f25136cbf92,HAS_DESCRIPTOR,The B series is characterized by varying binder concentration.,B series (varying binder concentration),0.85,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Variable:descriptor_d_fmax,Paper:mitra,REPORTED_IN:e44a419904e5f284,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Variable:descriptor_psi_a,Paper:mitra,REPORTED_IN:c05cf907bff34e02,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Variable:model_parameters_theta,Paper:mitra,REPORTED_IN:b09273956b380d30,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Variable:model_parameters_theta,Dataset:f_series,DERIVED_FROM:e3b642b9ef2187b0,DERIVED_FROM,Model parameters θ correspond to probability densities from conducted experiments in the F series.,of the corresponding probability densities of the conducted experiments,0.74,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Variable:model_parameters_theta,Dataset:b_series,DERIVED_FROM:aa79fcaa71d73420,DERIVED_FROM,Model parameters θ correspond to probability densities from conducted experiments in the B series.,of the corresponding probability densities of the conducted experiments,0.74,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_function_g,Paper:mitra,REPORTED_IN:7142d298b7b40061,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Method:regression_function_g,Equation:equation_5,DERIVED_FROM:71df2a7a3ade514f,DERIVED_FROM,Regression function g is referenced as being given by Equation (5).,function g (see Equations (5) and (6)),0.72,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_function_g,Equation:equation_6,DERIVED_FROM:16636ff0d2eaa275,DERIVED_FROM,Regression function g is referenced as being given by Equation (6).,function g (see Equations (5) and (6)),0.72,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_function_g,Variable:process_parameter_z,USES:53cf35cecf6ea5da,USES,The regression function uses process parameter z as input to capture relationships.,capture the relationship between the process parameters z,0.84,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_function_g,Variable:model_parameters_theta,AFFECTS:9044dfe3884ef963,AFFECTS,The regression function is fitted to model how z relates to model parameters θ of the probability densities.,capture the relationship between the process parameters z ... and the model parameters θ,0.83,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_function_g,Descriptor:feed_rate_range_11_20,APPLIES_TO:2b6d61ed4f965c25,APPLIES_TO,"The F-series regression function is stated to predict distributions for arbitrary feed rate values in z ∈ [11,20].","an arbitrary feedrate in z ∈ [11,20]",0.78,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Method:regression_function_g,Descriptor:binder_concentration_fixed_0_8wtpct,APPLIES_TO:9fbfbf22ab0d96ec,APPLIES_TO,The F-series regression prediction is stated for a fixed binder concentration of 0.8 wt%.,a fixed binder concentration of 0.8 wt%,0.78,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Equation:equation_5,Paper:mitra,REPORTED_IN:bbed26892a3ebc2f,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Equation:equation_6,Paper:mitra,REPORTED_IN:5c7186ccb638bbae,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Concept:lognormal_distribution,Paper:mitra,REPORTED_IN:4e219ba3e4ede150,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Concept:lognormal_distribution,Variable:descriptor_d_fmax,APPLIES_TO:02f5e27ea38cfc2c,APPLIES_TO,The lognormal distribution is used for the descriptor d_Fmax.,lognormal distribution for d_Fmax,0.86,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Concept:normal_distribution,Paper:mitra,REPORTED_IN:4db0bb60ca784a83,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Concept:normal_distribution,Variable:descriptor_psi_a,APPLIES_TO:6acbf87c3cb94ef8,APPLIES_TO,The normal distribution is used for the descriptor Ψ_A.,normal distribution for Ψ_A,0.86,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Finding:high_degree_of_agreement,Paper:mitra,REPORTED_IN:e11200e986647c68,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Finding:high_degree_of_agreement,Method:regression_function_g,EVIDENCED_BY:a38555c207674e00,EVIDENCED_BY,Agreement is evidenced between fitted regression lines and model parameters resulting from the regression fits.,A high degree of agreement between the fitted regression lines and the model parameters can be observed.,0.83,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Application:prediction_intermediate_conditions,Paper:mitra,REPORTED_IN:2d43cfc73ab9844a,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Application:prediction_intermediate_conditions,Method:regression_function_g,USES:b387635ceb2d63b6,USES,Predictions for intermediate conditions are made using the fitted regression functions.,"With the fitted regression functions, the distribution of d_Fmax and Ψ_A for intermediate feed rates or binder concentrations can be predicted",0.86,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Application:prediction_intermediate_conditions,Variable:descriptor_d_fmax,MEASURES:970b05ccce3a18b2,MEASURES,The prediction concerns the distribution of d_Fmax at intermediate conditions.,the distribution of d_Fmax,0.8,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Application:prediction_intermediate_conditions,Variable:descriptor_psi_a,MEASURES:beb7ebdd4f2531b3,MEASURES,The prediction concerns the distribution of Ψ_A at intermediate conditions.,and Ψ_A,0.8,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Application:prediction_intermediate_conditions,Limitation:unmeasured_process_parameters,LIMITED_BY:ea78bd9672fb5685,LIMITED_BY,Predicted intermediate-condition distributions are explicitly not experimentally measured.,and they are not experimentally measured,0.82,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,chunk_07eaf63ef31d9e7c,15,mitra.pdf
Limitation:unmeasured_process_parameters,Paper:mitra,REPORTED_IN:e38b8cf1267d6a31,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Descriptor:feed_rate_range_11_20,Paper:mitra,REPORTED_IN:7911bdb465acfe4a,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Descriptor:binder_concentration_fixed_0_8wtpct,Paper:mitra,REPORTED_IN:9419ee61e82fc6a2,REPORTED_IN,reported in this paper,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,1.0,mitra.pdf p.15 page_text chunk_07eaf63ef31d9e7c,,,
Document:mitra_p9_chunk_292a,Paper:mitra,REPORTED_IN:1b3b1e67afd0f6bc,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Document:mitra_p9_chunk_292a,Equation:eq2_aspect_ratio,MENTIONS:4069120b183b44a8,MENTIONS,The document chunk includes Equation (2) for aspect ratio.,Ψ = Fmin. (2),0.9,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Document:mitra_p9_chunk_292a,Method:parametric_modeling,MENTIONS:9fa2aa4aa0e0df7c,MENTIONS,The document chunk introduces parametric modeling and prediction of descriptor distributions.,2.7. ParametricModelingandPredictionofDescriptorDistributions,0.95,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Concept:granule_morphology,Paper:mitra,REPORTED_IN:002b507ceeb2d010,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Variable:feret_min,Paper:mitra,REPORTED_IN:8fe07af816ea7f85,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Variable:feret_min,Descriptor:robust_orientation_independent,SUPPORTS:917796a067b55d72,SUPPORTS,Using the real minimum Feret diameter is stated to ensure robustness and orientation-independent calculations.,usedinsteadoftheFeretdiameterperpendiculartod toensurerobustnessandorientation-independentcalculations,0.85,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Variable:feret_max,Paper:mitra,REPORTED_IN:f6821d2fa060a5ad,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Variable:diameter_d,Paper:mitra,REPORTED_IN:a0ec24b91f6efcbe,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Variable:diameter_d,Concept:granule_morphology,APPLIES_TO:74275de6ec056ade,APPLIES_TO,Diameter descriptor d is used together with aspect ratio for morphology characterization.,Thesetwodescriptors(d andΨ )togetherprovideasimplebuteffectivecharacterizationofthegranule’smorphology.,0.85,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Variable:aspect_ratio_psi,Paper:mitra,REPORTED_IN:a231c5bdd6a43716,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Variable:aspect_ratio_psi,Concept:shape_compactness_elongation,MEASURES:d7b17f2974a52a8c,MEASURES,Aspect ratio indicates compactness or elongation of a 2D silhouette.,indicatesthecompactnessorelongation,0.9,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Variable:aspect_ratio_psi,Concept:shape_compactness_elongation,HAS_DESCRIPTOR:c23eee294d092880,HAS_DESCRIPTOR,Aspect ratio values map to compact (1) versus elongated (significantly less than 1) shapes.,Anaspectratioof1indicatesacompactshape...whereasvaluessignificantlylessthan1indicateanelongated2Dsilhouette.,0.9,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Variable:aspect_ratio_psi,Concept:granule_morphology,APPLIES_TO:7401191aeef17fd7,APPLIES_TO,Aspect ratio is used as a granule morphology descriptor.,provideasimplebuteffectivecharacterizationofthegranule’smorphology,0.75,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Equation:eq2_aspect_ratio,Paper:mitra,REPORTED_IN:0c28f5dc0cba6991,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Equation:eq2_aspect_ratio,Variable:aspect_ratio_psi,MENTIONS:60aaa9739d196676,MENTIONS,Equation (2) provides the definition of the aspect ratio variable Ψ.,"Then,theaspectratio,Ψ ,isgivenby",0.9,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Equation:eq2_aspect_ratio,Variable:feret_min,DERIVED_FROM:ba0b625130c0cf44,DERIVED_FROM,Aspect ratio is computed using the minimum Feret diameter in the numerator.,Ψ = Fmin.,0.7,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Equation:eq2_aspect_ratio,Variable:feret_max,DERIVED_FROM:ebeaf967c71ea6f9,DERIVED_FROM,Aspect ratio is computed using the maximum Feret diameter in the denominator.,Fmax,0.6,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Descriptor:robust_orientation_independent,Paper:mitra,REPORTED_IN:e87860cc485c121b,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Concept:shape_compactness_elongation,Paper:mitra,REPORTED_IN:4153af9d1f4f9f70,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Concept:size_distribution,Paper:mitra,REPORTED_IN:232b23d1c84b9162,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Concept:shape_uniformity,Paper:mitra,REPORTED_IN:dd438932b4363b09,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
