source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Equation:eq9_epcc_definition,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:569cf891c0c4593b,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Equation:eq9_epcc_definition,Paper:mitra,REPORTED_IN:d340cc84ba06564d,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Equation:eq9_epcc_definition,Method:epcc,EVIDENCED_BY:0702a6beb06eb161,EVIDENCED_BY,Equation (9) provides the mathematical form used for EPCC.,"EPCC ( x , y ) = ... , (9)",0.7,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Equation:eq9_epcc_definition,Document:mitra.pdf_p16_chunk_1c86e251de2cb8bc,REPORTED_IN:f392b5fff240aa86,REPORTED_IN,Equation (9) for EPCC is reported in this document chunk.,PDF: mitra.pdf | page: 16,0.9,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Equation:eq9_epcc_definition,Limitation:unverified_equation_candidate_notice,LIMITED_BY:c794f115ff957cce,LIMITED_BY,The extracted equation is explicitly marked as unverified and requiring review.,UNVERIFIED EQUATION CANDIDATE - REVIEW BEFORE USING AS A PAPER FACT,0.95,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Concept:linear_correlation,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:8c6c3ffbeac8a83d,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Concept:linear_correlation,Paper:mitra,REPORTED_IN:d3f044d4428a18bd,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Descriptor:dfmax_descriptor,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:21c137e57f6535b9,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Descriptor:dfmax_descriptor,Paper:mitra,REPORTED_IN:e3659f5439f34147,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Descriptor:psia_descriptor,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:51297786b7165597,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Descriptor:psia_descriptor,Paper:mitra,REPORTED_IN:313629a839c3c640,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Variable:xi,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:6ff0411953ce1225,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Variable:xi,Paper:mitra,REPORTED_IN:5126d79984e9059a,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Variable:xi,Descriptor:dfmax_descriptor,MEASURES:58952ec9db574b32,MEASURES,x_i values correspond to the maximum Feret diameter descriptor.,x i and y i represent the maximum Feret diameter and aspect ratio,0.85,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Variable:xi,Dataset:sopat_images,DERIVED_FROM:4f065f1184895c6d,DERIVED_FROM,x_i (maximum Feret diameter) is taken from SOPAT images.,from the SOPAT images,0.75,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Variable:yi,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:e201259a810c0c53,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Variable:yi,Paper:mitra,REPORTED_IN:d15b0658165e713d,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Variable:yi,Descriptor:psia_descriptor,MEASURES:ce3dea7da1528652,MEASURES,y_i values correspond to the aspect ratio descriptor.,x i and y i represent the maximum Feret diameter and aspect ratio,0.85,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Variable:yi,Dataset:sopat_images,DERIVED_FROM:4271b586c0f5384b,DERIVED_FROM,y_i (aspect ratio) is taken from SOPAT images.,from the SOPAT images,0.75,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Dataset:sopat_images,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:63e39b5a11a8ce20,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Dataset:sopat_images,Paper:mitra,REPORTED_IN:df96a856dbc1cd96,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Dataset:experiments_f1b2_to_f1b4,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:c7e5106fd97637bc,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Dataset:experiments_f1b2_to_f1b4,Paper:mitra,REPORTED_IN:570e91bfa5225d06,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Limitation:unverified_equation_candidate_notice,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:eef58b9be4b815fb,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Limitation:unverified_equation_candidate_notice,Paper:mitra,REPORTED_IN:fed1eadeceb11b53,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Chunk:chunk_9082cc6cb7d7ca45,Paper:mitra,PART_OF:chunk_9082cc6cb7d7ca45,PART_OF,chunk belongs to paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Document:mitra_p8_chunk_9082cc6cb7d7ca45,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:84a10db0d4a173ca,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Document:mitra_p8_chunk_9082cc6cb7d7ca45,Paper:mitra,REPORTED_IN:60fa89422f88dff8,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Document:mitra_p8_chunk_9082cc6cb7d7ca45,Dataset:imaging_parameters_table2,MENTIONS:3b6e0af29c08eda9,MENTIONS,The chunk contains Table 2 imaging specifications.,Table 2. Imaging specifications.,0.95,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Instrument:sopat_inline_granule_imaging_probe,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:5c92fea1b655c0a7,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:sopat_inline_granule_imaging_probe,Paper:mitra,REPORTED_IN:4cda0195ea6e9b6d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Material:rhodium_reflector,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:df61cb9a68da2134,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Material:rhodium_reflector,Paper:mitra,REPORTED_IN:41c6454adb416fe9,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Material:rhodium_reflector,Instrument:sopat_inline_granule_imaging_probe,PART_OF:e50d438bd8d18339,PART_OF,The rhodium reflector is used as part of the probe setup.,The probe is equipped with,0.55,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Material:rhodium_reflector,Instrument:integrated_strobe_light,USES:b9cb317b624d894b,USES,The reflector is used together with the integrated strobe light.,used in conjunction with the integrated strobe light,0.85,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Material:rhodium_reflector,Concept:uniform_controlled_illumination,SUPPORTS:95a2ef8f941ae2a8,SUPPORTS,Reflector and strobe light provide uniform and controlled illumination.,provide uniform and controlled illumination,0.8,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Instrument:integrated_strobe_light,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:7c0defc9cf7f13a5,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:integrated_strobe_light,Paper:mitra,REPORTED_IN:e7b2ef67865b2886,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Concept:uniform_controlled_illumination,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:ddbf37145df54440,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Concept:uniform_controlled_illumination,Paper:mitra,REPORTED_IN:ebacfe83534c3b3d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:reflector_lens_distance,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:a15f64f36c442024,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:reflector_lens_distance,Paper:mitra,REPORTED_IN:e2add93b9e62d924,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:reflector_lens_distance,Concept:image_quality,AFFECTS:ce356a81aa6a3fa6,AFFECTS,Reflector placement relative to the lens influences image quality.,Optimal image quality was obtained with the reflector placed in close proximity to the lens,0.78,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:reflector_lens_distance,Limitation:occlusion_from_granules,AFFECTS:2c9dfd2087cadb02,AFFECTS,Increasing reflector–lens distance can reduce occlusion for certain material systems.,a larger reflector–lens distance is necessary to reduce occlusion from granules,0.82,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:reflector_lens_distance,Material:rhodium_reflector,MEASURES:c3490b980f3049b2,MEASURES,Reflector distance parameter specifies the reflector position relative to the lens.,Reflectordistance[µm] 1000,0.7,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Concept:image_quality,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:4685eadcb0de9baa,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Concept:image_quality,Paper:mitra,REPORTED_IN:bcd66e9eecd9e87e,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:occlusion_from_granules,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:0907d055485af472,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:occlusion_from_granules,Paper:mitra,REPORTED_IN:1a01155b68152eff,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:microscopic_optical_system,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:f367de5cfc133f7b,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:microscopic_optical_system,Paper:mitra,REPORTED_IN:74317e13585af446,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:microscopic_optical_system,Instrument:sopat_inline_granule_imaging_probe,PART_OF:0aafa324f274a77d,PART_OF,The probe includes a microscopic optical system.,The probe is equipped with a microscopic optical system,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:diagonal_field_of_view,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:cd051ea3b4cf0285,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:diagonal_field_of_view,Paper:mitra,REPORTED_IN:8fa66253807f9636,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:diagonal_field_of_view,Instrument:microscopic_optical_system,HAS_PROPERTY:d39aa8e238c0a5c4,HAS_PROPERTY,The microscopic optical system offers a diagonal field of view of 800 µm.,offers a diagonal field of view of 800µm,0.88,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:diagonal_field_of_view,Descriptor:granule_size_range_2_300_um,SUPPORTS:0f0d02cc012c5c63,SUPPORTS,The field of view enables resolving granules in the specified size range.,enabling the resolution of granules in the approximate size range of 2µm to 300µm,0.86,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Descriptor:granule_size_range_2_300_um,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:8b10c1212e689bf5,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Descriptor:granule_size_range_2_300_um,Paper:mitra,REPORTED_IN:16ab1b9c56038b69,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:sopat_camera,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:bac0ccfb697adfad,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:sopat_camera,Paper:mitra,REPORTED_IN:ea61feeacafea58d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:sopat_camera,Material:dried_agglomerated_granules,MEASURES:2a3603a7632358ae,MEASURES,The SOPAT camera primarily captures dried agglomerated granules.,the SOPAT camera primarily captures dried agglomerated granules,0.85,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Instrument:sopat_camera,Descriptor:image_format_8bit_monochrome,HAS_DESCRIPTOR:88d302c013250778,HAS_DESCRIPTOR,The camera recorded 8-bit monochrome images.,recorded 8-bit monochrome images,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Instrument:sopat_camera,Variable:image_dimensions_2464x2056,HAS_PROPERTY:73f0ebc053b4a435,HAS_PROPERTY,The camera images have resolution 2464×2056 pixels.,resolution of 2464×2056 pixels,0.92,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Material:dried_agglomerated_granules,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:6ad7d5465a311740,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Material:dried_agglomerated_granules,Paper:mitra,REPORTED_IN:2d9b9c5bac88b71f,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Material:primary_alumina_nanoparticles,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:55b2e45a212e7279,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Material:primary_alumina_nanoparticles,Paper:mitra,REPORTED_IN:af2b96d911b18e0c,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:resolution_limit,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:aa3e9d1b377df11e,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:resolution_limit,Paper:mitra,REPORTED_IN:25c22fbb1eb14c6d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:resolution_limit,Material:primary_alumina_nanoparticles,LIMITED_BY:5289004a2f475731,LIMITED_BY,Primary alumina nanoparticles are not resolved because they fall below the resolution limit.,the individual primary alumina nanoparticles fall below the resolution limit,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Dataset:imaging_parameters_table2,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:adea3b80eb1e65bc,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Dataset:imaging_parameters_table2,Paper:mitra,REPORTED_IN:9e9fb9533d947974,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Dataset:imaging_parameters_table2,Instrument:sopat_inline_granule_imaging_probe,REPORTED_IN:2f506fddedd5fda0,REPORTED_IN,Imaging specifications are reported for the SOPAT inline granule imaging probe.,Table 2. Imaging specifications. Image capture specifications for the SOPAT inline granule imaging probe.,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Descriptor:image_format_8bit_monochrome,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:e773a4e958dd3005,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Descriptor:image_format_8bit_monochrome,Paper:mitra,REPORTED_IN:ee973e3924b8a993,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:image_dimensions_2464x2056,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:aea8bf63f6348a52,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:image_dimensions_2464x2056,Paper:mitra,REPORTED_IN:ae9912334e7db96e,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:conversion_factor,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:8f74670639c4516e,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:conversion_factor,Paper:mitra,REPORTED_IN:f7f3d19f7278a5da,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:conversion_factor,Instrument:sopat_camera,APPLIES_TO:4d87f6ea822a3e9f,APPLIES_TO,A spatial conversion factor is applied to the camera images to obtain physical measurements.,was applied to convert pixel dimensions into real physical measurements,0.87,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:frame_rate,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:7738a87db061e33e,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:frame_rate,Paper:mitra,REPORTED_IN:419c72fb70d929aa,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:frame_rate,Dataset:sopat_image_series,HAS_PROPERTY:fed4d263746e3260,HAS_PROPERTY,Images were acquired at a fixed frame rate of 20 Hz.,at a fixed frame rate of 20Hz,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:frame_rate,Limitation:biased_statistical_evaluations,INFLUENCES:bfcd5e5acc8a712f,INFLUENCES,Frame rate selection aims to reduce repeated captures that could bias statistics.,could otherwise lead to biased statistical evaluations,0.83,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Concept:statistical_significance_granule_size_distribution,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:8cf9d130c35d5e49,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Concept:statistical_significance_granule_size_distribution,Paper:mitra,REPORTED_IN:a97193700a2a0ec9,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:biased_statistical_evaluations,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:1f633f8467999a2a,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:biased_statistical_evaluations,Paper:mitra,REPORTED_IN:66f42d005db4946d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:focus_position,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:2b57ca5d6d8190fe,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:focus_position,Paper:mitra,REPORTED_IN:7304656ddc58bc0d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:focus_position,Concept:image_quality,AFFECTS:4fd4521f2ca6feda,AFFECTS,Focus was adjusted to optimize image clarity for granules passing through the focal plane.,to optimize image clarity for granules,0.8,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:strobe_intensity,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:456d4cad4c08e5c8,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:strobe_intensity,Paper:mitra,REPORTED_IN:7ba5558b7d9dcc60,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:exposure_time,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:fe35b717016aa809,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:exposure_time,Paper:mitra,REPORTED_IN:78f466d1ad3b22aa,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
